64	5	29993.400000	0.000044	23
64	4	29964.200000	0.000023	11
64	4	29925.400000	0.000025	15
64	4	29906.200000	0.000018	7
64	4	29891.000000	0.000025	15
64	4	29888.600000	0.000023	15
64	4	29868.800000	0.000025	15
64	6	29859.400000	0.000057	31
64	4	29844.700000	0.000026	15
64	5	29840.200000	0.000027	15
64	5	29831.500000	0.000035	15
64	4	29814.400000	0.000018	7
64	4	29797.500000	0.000026	15
64	4	29792.000000	0.000027	15
64	4	29790.800000	0.000024	15
64	4	29773.900000	0.000018	7
64	5	29758.500000	0.000024	15
64	4	29755.800000	0.000024	15
64	4	29748.900000	0.000024	11
64	4	29748.100000	0.000024	15
64	4	29733.000000	0.000025	15
64	5	29732.400000	0.000047	31
64	4	29728.600000	0.000024	15
64	6	29722.500000	0.000055	19
64	4	29718.700000	0.000022	11
64	4	29700.600000	0.000024	15
64	4	29688.600000	0.000025	15
64	6	29675.500000	0.000072	31
64	4	29623.500000	0.000025	15
64	4	29607.200000	0.000024	11
64	4	29603.600000	0.000026	15
64	4	29603.200000	0.000024	15
64	4	29600.800000	0.000023	11
64	4	29575.800000	0.000025	15
64	4	29570.500000	0.000025	11
64	4	29566.700000	0.000024	15
64	5	29531.800000	0.000039	23
64	4	29527.200000	0.000024	15
64	4	29523.900000	0.000024	15
64	4	29514.900000	0.000024	11
64	4	29510.100000	0.000025	15
64	4	29467.500000	0.000025	15
64	4	29454.000000	0.000024	15
64	4	29446.600000	0.000025	15
64	4	29441.400000	0.000025	15
64	4	29434.800000	0.000024	15
64	5	29432.300000	0.000045	23
64	4	29415.400000	0.000024	15
64	4	29386.200000	0.000025	15
64	4	29349.800000	0.000025	15
64	5	29338.900000	0.000048	31
64	4	29311.100000	0.000018	7
64	4	29263.400000	0.000025	15
64	4	29254.900000	0.000025	15
64	4	29236.400000	0.000024	15
64	4	29231.500000	0.000018	7
64	4	29227.500000	0.000024	15
64	4	29223.600000	0.000014	7
64	4	29197.900000	0.000013	7
64	4	29197.300000	0.000023	15
64	5	29184.900000	0.000046	31
64	5	29184.100000	0.000046	31
64	5	29182.900000	0.000046	31
64	4	29170.200000	0.000025	15
64	4	29168.800000	0.000022	11
64	4	29166.700000	0.000020	11
64	5	29151.500000	0.000045	23
64	4	29139.200000	0.000024	15
64	4	29131.700000	0.000021	11
64	5	29123.100000	0.000049	31
64	4	29110.000000	0.000023	11
64	5	29108.000000	0.000024	15
64	4	29104.900000	0.000025	15
64	4	29100.900000	0.000019	11
64	4	29100.600000	0.000023	15
64	4	29094.300000	0.000026	15
64	4	29087.400000	0.000023	11
64	4	29087.200000	0.000022	15
64	4	29084.300000	0.000024	15
64	4	29064.300000	0.000025	15
64	5	29053.900000	0.000024	15
64	4	29048.300000	0.000025	15
64	4	29047.800000	0.000023	15
64	4	29047.300000	0.000023	15
64	4	29040.000000	0.000029	15
