16	4	18616.500000	0.000018	7
16	4	18469.300000	0.000018	7
16	4	15313.700000	0.000019	7
16	4	14864.000000	0.000018	7
16	4	13898.400000	0.000013	7
16	4	13504.600000	0.000013	7
16	4	13115.400000	0.000013	4
16	4	12934.100000	0.000014	7
16	4	12736.700000	0.000014	4
16	4	12148.800000	0.000014	7
16	4	12143.800000	0.000025	15
16	4	12008.200000	0.000017	7
16	4	11713.800000	0.000014	7
16	4	11488.700000	0.000017	6
16	4	11409.600000	0.000013	7
16	4	11019.400000	0.000014	7
16	4	10913.600000	0.000014	7
16	4	10910.600000	0.000012	7
16	4	10867.700000	0.000014	7
16	4	10692.400000	0.000016	7
16	6	10665.300000	0.000031	11
16	5	10416.500000	0.000016	5
16	4	10395.700000	0.000023	11
16	4	10275.100000	0.000024	9
16	4	10204.500000	0.000020	11
16	4	10069.200000	0.000014	5
16	4	10005.600000	0.000020	11
16	4	9948.100000	0.000018	7
16	4	9913.800000	0.000014	7
16	4	9726.400000	0.000017	6
16	4	9672.800000	0.000018	7
16	6	9621.200000	0.000019	6
16	4	9599.800000	0.000013	7
16	4	9370.100000	0.000013	7
16	4	9339.600000	0.000014	4
16	4	9302.600000	0.000019	7
16	4	9290.500000	0.000021	11
16	4	9114.300000	0.000024	11
16	4	9099.800000	0.000023	11
16	4	9039.200000	0.000018	7
16	4	9037.900000	0.000016	7
16	4	8985.700000	0.000014	7
16	5	8973.100000	0.000018	9
16	5	8944.300000	0.000035	15
16	4	8889.600000	0.000013	7
16	4	8854.200000	0.000019	11
16	4	8801.500000	0.000019	7
16	4	8771.900000	0.000018	7
16	4	8766.200000	0.000017	7
16	4	8746.400000	0.000013	4
16	4	8738.500000	0.000020	11
16	4	8677.900000	0.000024	15
16	4	8526.000000	0.000013	7
16	5	8511.900000	0.000035	15
16	4	8485.100000	0.000025	15
16	4	8467.200000	0.000017	7
16	5	8459.200000	0.000039	23
16	5	8454.100000	0.000018	9
16	4	8441.200000	0.000012	4
16	4	8419.500000	0.000013	7
16	4	8406.600000	0.000022	7
16	5	8392.100000	0.000038	23
16	4	8387.900000	0.000018	11
16	4	8309.100000	0.000016	5
16	4	8290.100000	0.000018	7
16	4	8277.400000	0.000023	11
16	4	8258.700000	0.000018	7
16	4	8205.000000	0.000018	7
16	4	8165.900000	0.000017	8
16	5	8143.700000	0.000036	13
16	4	8106.700000	0.000013	7
16	4	8079.100000	0.000025	15
16	5	8060.000000	0.000026	9
16	4	8051.500000	0.000017	7
16	5	8015.700000	0.000026	11
16	4	8009.100000	0.000017	7
16	4	8004.300000	0.000012	4
16	5	7997.000000	0.000022	8
16	4	7995.300000	0.000015	7
16	4	7982.900000	0.000025	11
16	6	7969.100000	0.000069	31
16	4	7903.800000	0.000024	11
16	4	7877.600000	0.000013	7
16	4	7850.000000	0.000020	11
16	4	7848.100000	0.000022	11
16	4	7811.700000	0.000024	11
16	5	7808.900000	0.000028	9
16	4	7792.300000	0.000017	7
16	5	7787.900000	0.000035	15
16	4	7731.100000	0.000025	11
16	4	7720.800000	0.000013	7
16	6	7712.000000	0.000036	19
16	4	7680.300000	0.000013	6
16	4	7666.400000	0.000023	8
16	4	7648.200000	0.000013	4
16	4	7611.500000	0.000020	11
16	5	7597.200000	0.000027	15
16	4	7567.500000	0.000014	7
16	4	7560.300000	0.000017	7
16	4	7553.100000	0.000021	11
16	4	7545.200000	0.000019	7
16	4	7542.100000	0.000018	7
16	4	7534.500000	0.000018	11
16	5	7531.700000	0.000025	9
16	4	7524.800000	0.000023	11
16	5	7494.700000	0.000028	11
16	4	7487.900000	0.000018	11
16	6	7487.200000	0.000034	15
16	4	7470.600000	0.000014	7
16	4	7461.500000	0.000018	7
16	4	7455.000000	0.000018	7
16	4	7444.400000	0.000013	7
16	4	7409.300000	0.000018	7
16	4	7404.200000	0.000018	7
16	5	7384.400000	0.000015	5
16	4	7335.300000	0.000020	11
16	5	7332.000000	0.000026	15
16	4	7316.400000	0.000018	7
16	4	7315.500000	0.000012	7
16	4	7305.300000	0.000014	7
16	4	7304.000000	0.000012	7
16	4	7299.200000	0.000019	8
16	4	7294.600000	0.000019	11
16	4	7290.400000	0.000013	4
16	6	7272.700000	0.000054	19
16	5	7260.300000	0.000024	11
16	4	7246.600000	0.000014	7
16	4	7221.200000	0.000014	4
16	4	7207.100000	0.000018	7
16	4	7190.700000	0.000013	7
16	4	7187.800000	0.000024	15
16	4	7185.800000	0.000024	15
16	5	7167.100000	0.000024	15
16	4	7159.400000	0.000013	7
16	4	7154.200000	0.000025	15
16	4	7135.600000	0.000013	4
