16	4	18616.500000	0.000036	7
16	4	14864.000000	0.000053	7
16	5	10416.500000	0.000026	5
16	4	10204.500000	0.000031	11
16	4	9290.500000	0.000039	11
16	4	8801.500000	0.000047	7
16	4	8738.500000	0.000035	11
16	4	8526.000000	0.000024	7
16	4	8419.500000	0.000023	7
16	4	8205.000000	0.000043	7
16	5	8060.000000	0.000049	9
16	4	8051.500000	0.000038	7
16	5	7997.000000	0.000045	8
16	4	7850.000000	0.000056	11
16	6	7712.000000	0.000061	19
16	4	7611.500000	0.000033	11
16	4	7567.500000	0.000028	7
16	4	7534.500000	0.000036	11
16	4	7461.500000	0.000030	7
16	4	7455.000000	0.000036	7
16	5	7332.000000	0.000043	15
16	4	7315.500000	0.000024	7
16	4	7304.000000	0.000026	7
16	4	7081.500000	0.000039	7
16	4	6931.500000	0.000024	7
16	4	6903.000000	0.000040	15
16	4	6899.500000	0.000032	7
16	4	6894.500000	0.000066	14
16	4	6893.500000	0.000034	4
16	4	6807.000000	0.000060	11
16	4	6800.500000	0.000037	7
16	4	6743.500000	0.000034	11
16	4	6690.000000	0.000042	15
16	4	6674.000000	0.000034	7
16	7	6600.500000	0.000069	7
16	4	6516.000000	0.000029	7
16	5	6502.000000	0.000060	15
16	4	6500.500000	0.000042	13
16	4	6495.500000	0.000035	7
16	4	6486.500000	0.000025	7
16	4	6453.500000	0.000038	7
16	4	6452.000000	0.000028	7
16	5	6449.500000	0.000051	9
16	4	6404.000000	0.000042	15
16	4	6376.500000	0.000031	7
16	4	6366.000000	0.000036	7
16	4	6342.500000	0.000035	11
16	4	6333.500000	0.000037	9
16	4	6332.500000	0.000035	7
16	4	6296.500000	0.000045	15
16	5	6293.000000	0.000055	15
16	4	6252.000000	0.000034	9
16	4	6219.000000	0.000032	7
16	5	6218.500000	0.000040	15
16	4	6162.500000	0.000030	7
16	5	6138.500000	0.000044	8
16	6	6114.500000	0.000046	9
16	5	6081.500000	0.000054	8
16	4	6071.500000	0.000072	4
16	4	6000.500000	0.000041	14
16	4	5982.500000	0.000030	7
16	4	5949.500000	0.000031	7
16	4	5938.000000	0.000027	4
16	5	5867.000000	0.000051	9
16	4	5862.500000	0.000027	7
16	4	5834.000000	0.000030	7
16	5	5819.500000	0.000065	15
16	5	5806.500000	0.000038	8
16	4	5796.000000	0.000029	6
16	4	5791.000000	0.000041	9
16	5	5757.500000	0.000052	5
16	4	5755.000000	0.000025	4
16	4	5747.500000	0.000034	6
16	4	5708.000000	0.000033	11
16	4	5695.500000	0.000031	7
16	5	5671.000000	0.000030	5
16	4	5670.500000	0.000034	9
16	4	5662.000000	0.000031	7
16	4	5656.500000	0.000034	7
16	5	5643.500000	0.000034	5
16	6	5634.000000	0.000089	17
16	5	5632.500000	0.000035	5
16	4	5599.500000	0.000044	8
16	4	5586.500000	0.000058	13
16	6	5585.000000	0.000056	15
16	8	5583.500000	0.000427	63
16	4	5578.500000	0.000026	7
16	4	5555.000000	0.000036	9
16	4	5550.500000	0.000064	15
16	4	5541.500000	0.000026	7
16	6	5520.500000	0.000097	19
16	4	5514.500000	0.000060	7
16	4	5483.500000	0.000032	7
16	4	5477.500000	0.000030	5
16	4	5461.500000	0.000039	11
16	5	5454.000000	0.000043	15
16	4	5446.500000	0.000032	7
16	4	5440.000000	0.000062	8
16	5	5438.000000	0.000044	15
16	4	5435.000000	0.000022	4
16	4	5431.500000	0.000037	7
16	6	5417.500000	0.000050	19
16	4	5395.000000	0.000030	7
16	4	5382.000000	0.000029	7
16	4	5371.000000	0.000022	4
16	4	5370.000000	0.000035	7
16	4	5359.500000	0.000036	6
16	4	5351.500000	0.000039	8
16	4	5349.500000	0.000031	7
16	6	5323.500000	0.000099	23
16	4	5316.500000	0.000040	15
16	4	5308.500000	0.000036	7
16	6	5293.500000	0.000045	6
16	4	5269.000000	0.000065	15
16	4	5239.500000	0.000046	11
16	4	5219.000000	0.000039	11
16	4	5173.000000	0.000038	13
16	4	5171.500000	0.000039	11
16	4	5161.500000	0.000038	11
16	4	5161.000000	0.000028	7
16	4	5160.500000	0.000041	7
16	4	5069.500000	0.000033	11
16	4	5069.000000	0.000066	11
16	5	5065.000000	0.000056	9
16	4	5064.000000	0.000033	9
16	6	5060.000000	0.000053	6
16	4	5057.500000	0.000031	7
16	4	5052.500000	0.000047	11
16	4	5045.000000	0.000059	11
16	4	5012.000000	0.000031	4
16	4	5005.500000	0.000039	9
16	4	5003.500000	0.000045	15
16	4	5001.500000	0.000034	4
16	4	4992.000000	0.000045	15
16	4	4986.000000	0.000041	11
16	4	4981.000000	0.000049	9
16	4	4976.500000	0.000048	11
16	4	4968.500000	0.000024	4
16	4	4961.500000	0.000064	7
16	4	4960.000000	0.000029	4
16	4	4953.000000	0.000023	6
16	6	4951.500000	0.000047	11
16	6	4941.000000	0.000067	11
16	4	4922.000000	0.000045	15
16	6	4918.000000	0.000033	6
16	4	4917.500000	0.000030	7
16	5	4913.500000	0.000069	8
16	4	4901.000000	0.000039	6
16	4	4893.000000	0.000034	7
16	4	4883.000000	0.000063	15
16	4	4870.500000	0.000039	9
16	5	4864.500000	0.000045	9
16	4	4860.000000	0.000031	6
16	5	4857.000000	0.000041	9
16	4	4855.500000	0.000030	7
16	4	4851.500000	0.000028	7
16	5	4851.000000	0.000032	5
16	4	4849.000000	0.000085	9
16	6	4848.500000	0.000091	15
16	4	4836.500000	0.000038	7
16	4	4832.000000	0.000022	4
16	4	4831.500000	0.000032	8
16	4	4830.500000	0.000031	11
16	4	4816.000000	0.000029	4
16	6	4813.500000	0.000096	16
16	5	4801.000000	0.000061	15
16	6	4794.500000	0.000075	23
16	4	4794.000000	0.000035	7
16	4	4791.500000	0.000036	7
16	4	4786.500000	0.000029	5
16	5	4784.000000	0.000067	8
16	4	4780.000000	0.000039	7
16	4	4777.000000	0.000050	8
16	6	4773.500000	0.000089	14
16	5	4773.000000	0.000046	11
16	4	4767.500000	0.000076	11
16	4	4765.500000	0.000025	4
16	4	4761.500000	0.000044	11
16	4	4753.000000	0.000029	6
16	4	4739.500000	0.000032	7
16	4	4735.000000	0.000059	11
16	5	4727.000000	0.000089	19
16	4	4724.000000	0.000034	6
16	5	4722.000000	0.000072	15
16	5	4720.000000	0.000076	15
16	4	4717.000000	0.000044	7
16	5	4716.500000	0.000067	13
16	4	4703.000000	0.000039	9
16	4	4700.000000	0.000040	7
16	7	4698.000000	0.000066	15
16	4	4684.500000	0.000054	15
16	7	4678.000000	0.000081	21
16	4	4674.500000	0.000031	7
16	5	4668.500000	0.000044	15
16	4	4667.500000	0.000025	7
16	4	4659.500000	0.000028	8
16	5	4655.500000	0.000058	8
16	4	4652.500000	0.000022	4
16	4	4652.000000	0.000052	15
16	4	4640.500000	0.000033	7
16	6	4637.000000	0.000043	11
16	4	4615.500000	0.000029	7
16	4	4604.500000	0.000031	7
16	4	4600.500000	0.000023	4
16	4	4599.000000	0.000030	4
16	5	4597.000000	0.000107	15
16	4	4583.500000	0.000057	11
16	4	4577.000000	0.000034	11
16	4	4575.000000	0.000032	6
16	5	4574.500000	0.000062	8
16	4	4572.500000	0.000047	11
16	4	4571.000000	0.000039	8
16	5	4566.000000	0.000053	11
16	6	4554.500000	0.000063	14
16	4	4548.500000	0.000032	7
16	4	4547.500000	0.000040	6
16	4	4533.000000	0.000030	7
16	4	4532.000000	0.000027	4
16	4	4528.500000	0.000034	11
16	4	4527.000000	0.000036	7
16	4	4525.000000	0.000022	7
16	4	4521.500000	0.000030	9
16	4	4516.500000	0.000041	4
16	4	4515.500000	0.000039	7
16	4	4515.000000	0.000034	7
16	5	4514.500000	0.000041	11
16	5	4510.000000	0.000110	19
16	4	4507.000000	0.000066	11
16	4	4502.000000	0.000067	6
16	4	4501.500000	0.000036	7
16	4	4501.000000	0.000038	9
