32	4	24432.500000	0.000035	7
32	4	23071.000000	0.000032	7
32	4	22179.000000	0.000032	7
32	4	22094.500000	0.000030	7
32	4	20695.500000	0.000038	11
32	4	19935.000000	0.000045	15
32	5	19737.500000	0.000048	15
32	4	19266.500000	0.000037	11
32	4	19097.500000	0.000032	7
32	4	18867.500000	0.000033	7
32	4	18787.000000	0.000040	11
32	4	18622.000000	0.000034	7
32	4	18616.500000	0.000050	7
32	4	18248.000000	0.000039	7
32	4	18209.000000	0.000041	15
32	4	18089.500000	0.000041	15
32	4	17667.000000	0.000043	11
32	4	17355.500000	0.000030	7
32	4	17050.500000	0.000032	11
32	4	16983.500000	0.000039	11
32	4	16609.500000	0.000024	7
32	4	16158.000000	0.000028	7
32	4	15889.000000	0.000040	15
32	4	15869.500000	0.000029	7
32	4	15653.000000	0.000039	15
32	4	15424.500000	0.000045	11
32	4	15400.000000	0.000047	15
32	5	15304.500000	0.000038	15
32	5	15275.000000	0.000046	13
32	4	15248.500000	0.000045	15
32	4	15105.000000	0.000022	7
32	5	15080.000000	0.000099	15
32	4	15049.000000	0.000042	15
32	5	14999.500000	0.000060	15
32	4	14999.000000	0.000051	15
32	4	14994.500000	0.000033	7
32	4	14864.000000	0.000030	7
32	4	14668.500000	0.000030	7
32	4	14616.000000	0.000044	15
32	4	14519.000000	0.000031	7
32	4	14461.000000	0.000042	15
32	5	14451.500000	0.000069	23
32	4	14377.000000	0.000043	15
32	5	14373.500000	0.000029	5
32	4	14356.000000	0.000043	15
32	4	14354.000000	0.000056	7
32	4	14328.000000	0.000032	6
32	5	14297.000000	0.000064	23
32	4	14202.500000	0.000041	11
32	4	14192.500000	0.000042	15
32	6	14132.500000	0.000097	31
32	4	14131.500000	0.000034	4
32	4	14093.500000	0.000049	15
32	5	14055.500000	0.000051	15
32	5	14047.500000	0.000034	9
32	4	14010.000000	0.000037	11
32	4	14003.000000	0.000035	11
32	4	13961.000000	0.000038	11
32	4	13914.500000	0.000039	7
32	5	13891.500000	0.000041	15
32	4	13763.000000	0.000043	15
32	4	13686.000000	0.000034	11
32	4	13648.500000	0.000031	7
